Servicio Meteorológico Nacional,,,,,,,,,,
Red: SMN,,,,,,,,,,
Estación: ENCBII,,,,,,,,,,
Estado: Ciudad de México,,,,,,,,,,
Municipio: Gustavo A. Madero,,,,,,,,,,
Latitud (N): 19.49866944,,,,,,,,,,
Longitud (O): -99.14545278,,,,,,,,,,
Altitud: 2240,,,,,,,,,,
,,,,,,,,,,
Fecha Local,Fecha UTC,Dirección del Viento (grados),Dirección de ráfaga (grados),Rapidez de viento (km/h),Rapidez de ráfaga (km/h),Temperatura del Aire (°C),Humedad relativa (%),Presión Atmosférica (hpa),Precipitación (mm),Radiación Solar (W/m²)
2022-01-10 20:00:00,2022-01-11 02:00:00,23.0,66.0,10.2,18.7,15.2,70,787.3,0,0
2022-01-10 19:50:00,2022-01-11 01:50:00,7.0,358.0,10.7,24.9,15.3,70,787.2,0,0
2022-01-10 19:40:00,2022-01-11 01:40:00,39.0,49.0,12.9,23.3,15.6,69,787.2,0,0
2022-01-10 19:30:00,2022-01-11 01:30:00,18.0,332.0,9.9,20.1,15.9,68,787,0,0
2022-01-10 19:20:00,2022-01-11 01:20:00,12.0,353.0,8.3,19.5,15.9,68,786.9,0,0
2022-01-10 19:10:00,2022-01-11 01:10:00,13.0,359.0,7.9,16.9,16,67,786.7,0,0
2022-01-10 19:00:00,2022-01-11 01:00:00,22.0,337.0,12.2,25.3,16,68,786.7,0,0
2022-01-10 18:50:00,2022-01-11 00:50:00,49.0,357.0,12.6,31.6,16.1,67,786.4,0,0
2022-01-10 18:40:00,2022-01-11 00:40:00,44.0,65.0,11.9,32.4,16.2,67,786.3,0,0
2022-01-10 18:30:00,2022-01-11 00:30:00,36.0,46.0,11.2,33.2,16.5,66,786.2,0,0
2022-01-10 18:20:00,2022-01-11 00:20:00,43.0,57.0,9.9,20.7,16.8,66,786,0,0
2022-01-10 18:10:00,2022-01-11 00:10:00,32.0,359.0,10.8,21.4,16.9,66,785.9,0,6
2022-01-10 18:00:00,2022-01-11 00:00:00,26.0,348.0,9.8,20.5,17.2,66,785.8,0,11
2022-01-10 17:50:00,2022-01-10 23:50:00,46.0,81.0,7.6,21.4,17.4,65,785.7,0,13
2022-01-10 17:40:00,2022-01-10 23:40:00,49.0,78.0,12.8,30.5,17.6,65,785.7,0,19
2022-01-10 17:30:00,2022-01-10 23:30:00,47.0,105.0,9.8,22,18,64,785.5,0,18
2022-01-10 17:20:00,2022-01-10 23:20:00,58.0,99.0,11.2,27.3,18.2,63,785.4,0,38
2022-01-10 17:10:00,2022-01-10 23:10:00,62.0,108.0,10.2,26.3,18.6,62,785.3,0,58
2022-01-10 17:00:00,2022-01-10 23:00:00,57.0,101.0,10.5,24.7,18.9,61,785.2,0,63
2022-01-10 16:50:00,2022-01-10 22:50:00,46.0,89.0,11.8,24.6,19,61,785.2,0,74
2022-01-10 16:40:00,2022-01-10 22:40:00,52.0,75.0,13.7,27.2,19.4,60,785.1,0,82
2022-01-10 16:30:00,2022-01-10 22:30:00,44.0,356.0,11.6,29.4,19.8,59,785,0,154
2022-01-10 16:20:00,2022-01-10 22:20:00,29.0,72.0,11.8,28.7,19.7,59,785,0,317
2022-01-10 16:10:00,2022-01-10 22:10:00,39.0,61.0,13.9,34.8,19.8,60,785.1,0,306
2022-01-10 16:00:00,2022-01-10 22:00:00,42.0,71.0,11.7,22.7,20.4,59,785,0,420
2022-01-10 15:50:00,2022-01-10 21:50:00,35.0,354.0,11.9,21.7,20.4,60,784.9,0,436
2022-01-10 15:40:00,2022-01-10 21:40:00,29.0,360.0,9.6,21.9,20.1,62,784.9,0,313
2022-01-10 15:30:00,2022-01-10 21:30:00,32.0,37.0,10,22.7,19.7,62,784.9,0,192
2022-01-10 15:20:00,2022-01-10 21:20:00,43.0,93.0,10.3,23,20,60,785,0,126
2022-01-10 15:10:00,2022-01-10 21:10:00,51.0,345.0,12.1,25.6,20.1,59,785.1,0,158
2022-01-10 15:00:00,2022-01-10 21:00:00,37.0,57.0,12.1,21.8,20,59,785.1,0,143
2022-01-10 14:50:00,2022-01-10 20:50:00,29.0,116.0,11.9,24.4,20.1,58,785.2,0,130
2022-01-10 14:40:00,2022-01-10 20:40:00,33.0,341.0,10.2,23,21.1,55,785.1,0,115
2022-01-10 14:30:00,2022-01-10 20:30:00,293.0,265.0,6.8,16.8,21.6,52,785.1,0,241
2022-01-10 14:20:00,2022-01-10 20:20:00,265.0,285.0,6.4,18,22.5,51,785.2,0,306
2022-01-10 14:10:00,2022-01-10 20:10:00,160.0,227.0,2.2,4.3,21.3,54,785.4,0,212
2022-01-10 14:00:00,2022-01-10 20:00:00,268.0,303.0,6.7,16,20.6,55,785.7,0,202
2022-01-10 13:50:00,2022-01-10 19:50:00,272.0,343.0,6.7,16.7,20.2,56,785.9,0,184
2022-01-10 13:40:00,2022-01-10 19:40:00,295.0,326.0,8.3,15.6,20.2,57,786.1,0,262
2022-01-10 13:30:00,2022-01-10 19:30:00,261.0,248.0,8.4,14.6,19.7,58,786.3,0,171
2022-01-10 13:20:00,2022-01-10 19:20:00,278.0,319.0,10.2,17.9,20.2,57,786.6,0,232
2022-01-10 13:10:00,2022-01-10 19:10:00,274.0,321.0,4.5,14.6,20.3,57,786.8,0,253
2022-01-10 13:00:00,2022-01-10 19:00:00,263.0,334.0,4.3,9.3,19.3,59,787,0,209
2022-01-10 12:50:00,2022-01-10 18:50:00,195.0,337.0,4,13.5,18.9,59,787.3,0,190
2022-01-10 12:40:00,2022-01-10 18:40:00,319.0,324.0,5.6,12.1,19,59,787.4,0,177
2022-01-10 12:30:00,2022-01-10 18:30:00,267.0,336.0,8.4,19.6,18.8,60,787.5,0,162
2022-01-09 17:20:00,2022-01-09 23:20:00,326.0,317.0,8.5,19.1,23.2,45,783.9,0,44
2022-01-09 17:10:00,2022-01-09 23:10:00,349.0,347.0,11.1,22,23.5,43,783.7,0,55
2022-01-09 17:00:00,2022-01-09 23:00:00,326.0,360.0,9.9,19.2,23.9,41,783.6,0,60
2022-01-09 16:50:00,2022-01-09 22:50:00,29.0,354.0,5.3,10.4,24.1,39,783.6,0,81
2022-01-09 16:40:00,2022-01-09 22:40:00,309.0,340.0,8,16.1,24,39,783.5,0,279
2022-01-09 16:30:00,2022-01-09 22:30:00,5.0,336.0,4.8,11.7,23.9,38,783.6,0,377
2022-01-09 16:20:00,2022-01-09 22:20:00,72.0,72.0,6.5,16.8,24.1,38,783.6,0,412
2022-01-09 16:10:00,2022-01-09 22:10:00,36.0,345.0,8.2,16.7,24.6,38,783.6,0,461
2022-01-09 16:00:00,2022-01-09 22:00:00,62.0,344.0,6.8,14.7,25.4,37,783.6,0,494
2022-01-09 15:50:00,2022-01-09 21:50:00,65.0,89.0,6.8,16.3,25.3,37,783.6,0,479
2022-01-09 15:40:00,2022-01-09 21:40:00,106.0,83.0,4.1,12.9,25.8,36,783.6,0,401
2022-01-09 15:30:00,2022-01-09 21:30:00,60.0,92.0,6.3,14.3,25.7,36,783.6,0,365
2022-01-09 15:20:00,2022-01-09 21:20:00,84.0,123.0,4.3,12.1,25.7,35,783.6,0,198
2022-01-09 15:10:00,2022-01-09 21:10:00,314.0,345.0,4.9,11.7,25.1,36,783.7,0,372
2022-01-09 15:00:00,2022-01-09 21:00:00,83.0,108.0,3.7,13.1,24.3,36,783.8,0,128
2022-01-09 14:50:00,2022-01-09 20:50:00,53.0,101.0,8,16.7,24,37,783.9,0,137
2022-01-09 14:40:00,2022-01-09 20:40:00,354.0,359.0,6,15.9,24,36,784,0,243
2022-01-09 14:30:00,2022-01-09 20:30:00,252.0,316.0,5.7,12.7,24,37,784.1,0,205
2022-01-09 14:20:00,2022-01-09 20:20:00,88.0,90.0,4.6,17.5,23.8,36,784.2,0,156
2022-01-09 14:10:00,2022-01-09 20:10:00,69.0,53.0,8.1,19.8,23.8,37,784.3,0,103
2022-01-09 14:00:00,2022-01-09 20:00:00,80.0,173.0,5.5,19,23.6,37,784.5,0,103
2022-01-09 13:50:00,2022-01-09 19:50:00,51.0,354.0,5.7,12.4,23.7,38,784.6,0,225
2022-01-09 13:40:00,2022-01-09 19:40:00,326.0,297.0,4.3,9.4,23.3,44,784.8,0,124
2022-01-09 13:30:00,2022-01-09 19:30:00,226.0,228.0,4.1,10.7,23,44,785,0,102
2022-01-09 12:40:00,2022-01-09 18:40:00,311.0,335.0,8,16.6,22,49,785.9,0,98
2022-01-09 12:30:00,2022-01-09 18:30:00,298.0,309.0,4.8,12.8,21.8,51,786,0,93
2022-01-09 11:30:00,2022-01-09 17:30:00,0.0,38.0,3.4,8.4,19.4,56,786.9,0,72
2022-01-09 10:30:00,2022-01-09 16:30:00,204.0,255.0,2.2,5.1,17.2,62,787.5,0,67
2022-01-09 00:30:00,2022-01-09 06:30:00,55.0,87.0,2,3.4,12.5,75,786.8,0,0
2022-01-09 00:00:00,2022-01-09 06:00:00,280.0,277.0,2.2,4.1,13.3,73,787.3,0,0
2022-01-08 23:50:00,2022-01-09 05:50:00,237.0,230.0,2.4,4.1,13.6,72,787.4,0,0
2022-01-08 23:40:00,2022-01-09 05:40:00,214.0,272.0,2.3,4.5,14,71,787.6,0,0
2022-01-08 23:30:00,2022-01-09 05:30:00,194.0,260.0,2.1,4.4,14.4,70,787.7,0,0
2022-01-08 23:20:00,2022-01-09 05:20:00,182.0,224.0,2.2,6.1,14.6,70,787.7,0,0
2022-01-08 23:10:00,2022-01-09 05:10:00,170.0,264.0,1.8,4.9,14.7,70,787.7,0,0
2022-01-08 23:00:00,2022-01-09 05:00:00,195.0,231.0,2.7,6.6,14.9,68,787.6,0,0
2022-01-08 22:50:00,2022-01-09 04:50:00,194.0,223.0,3.1,10.2,14.9,67,787.5,0,0
2022-01-08 22:40:00,2022-01-09 04:40:00,240.0,302.0,5.5,12.7,14.9,67,787.4,0,0
2022-01-08 22:30:00,2022-01-09 04:30:00,33.0,335.0,6.5,13.6,15,66,787.5,0,0
2022-01-08 22:20:00,2022-01-09 04:20:00,93.0,253.0,3.3,10.4,14.9,67,787.5,0,0
2022-01-08 22:10:00,2022-01-09 04:10:00,332.0,342.0,4.1,11.7,15,67,787.4,0,0
2022-01-08 22:00:00,2022-01-09 04:00:00,334.0,345.0,8.3,20,15.4,65,787.4,0,0
2022-01-08 21:50:00,2022-01-09 03:50:00,20.0,356.0,12.2,24,15.6,65,787.2,0,0
2022-01-08 21:40:00,2022-01-09 03:40:00,37.0,352.0,8.9,20.1,16,63,787.3,0,0
2022-01-08 21:30:00,2022-01-09 03:30:00,32.0,45.0,13.7,30.7,16.3,62,787.2,0,0
2022-01-08 18:40:00,2022-01-09 00:40:00,274.0,349.0,6.5,17.8,20.3,48,783.4,0,0
2022-01-08 18:30:00,2022-01-09 00:30:00,292.0,311.0,5.9,14,20.4,45,783.2,0,0
2022-01-08 17:30:00,2022-01-08 23:30:00,201.0,231.0,3.1,8.3,22.4,44,782.4,0,23
2022-01-08 17:20:00,2022-01-08 23:20:00,196.0,247.0,2.4,8,22.7,44,782.3,0,37
2022-01-08 17:10:00,2022-01-08 23:10:00,191.0,251.0,2.2,6.4,22.8,44,782.2,0,49
2022-01-08 17:00:00,2022-01-08 23:00:00,182.0,241.0,2.1,4.4,22.9,44,782.1,0,54
2022-01-08 16:50:00,2022-01-08 22:50:00,146.0,222.0,2.1,4,23,43,782,0,63
2022-01-08 16:40:00,2022-01-08 22:40:00,132.0,89.0,2.4,4.2,23.4,42,782.1,0,78
2022-01-08 16:30:00,2022-01-08 22:30:00,126.0,186.0,2.2,4.6,23.6,41,782.1,0,93
2022-01-08 16:20:00,2022-01-08 22:20:00,144.0,265.0,2,5.2,23.5,42,782.1,0,103
2022-01-08 16:10:00,2022-01-08 22:10:00,80.0,346.0,2.4,5.8,23.6,41,782,0,109
2022-01-08 16:00:00,2022-01-08 22:00:00,66.0,70.0,2.8,4.7,23.8,40,782,0,97
2022-01-08 15:50:00,2022-01-08 21:50:00,39.0,341.0,2.4,4,24.2,41,782,0,92
2022-01-08 15:40:00,2022-01-08 21:40:00,258.0,249.0,3.7,7.4,24.8,40,781.9,0,120
2022-01-08 15:30:00,2022-01-08 21:30:00,288.0,335.0,5.5,11.5,25.3,39,782,0,297
2022-01-08 15:20:00,2022-01-08 21:20:00,213.0,256.0,2.9,7.3,25.5,40,782,0,169
2022-01-08 15:10:00,2022-01-08 21:10:00,177.0,233.0,2.4,8.5,24.4,41,782,0,172
2022-01-08 15:00:00,2022-01-08 21:00:00,113.0,329.0,2.2,6.7,24.4,41,782.1,0,125
2022-01-08 14:50:00,2022-01-08 20:50:00,182.0,360.0,3,8,24.5,41,782.1,0,163
2022-01-08 14:40:00,2022-01-08 20:40:00,96.0,95.0,3.2,7.1,24.5,41,782.2,0,224
2022-01-08 14:30:00,2022-01-08 20:30:00,37.0,304.0,3.1,6.7,24.3,42,782.3,0,224
2022-01-08 14:20:00,2022-01-08 20:20:00,52.0,123.0,3.7,7.9,24.1,43,782.5,0,171
2022-01-08 14:10:00,2022-01-08 20:10:00,110.0,109.0,3.7,10.6,23.9,43,782.6,0,179
2022-01-08 14:00:00,2022-01-08 20:00:00,103.0,94.0,3.8,12.4,23.6,43,782.8,0,150
2022-01-08 13:50:00,2022-01-08 19:50:00,100.0,97.0,4.5,12.2,23.7,43,783,0,145
2022-01-08 13:40:00,2022-01-08 19:40:00,341.0,258.0,6.5,12.2,23.3,45,783.2,0,224
2022-01-08 13:30:00,2022-01-08 19:30:00,333.0,324.0,4.9,13.2,23.3,45,783.4,0,143
2022-01-08 13:20:00,2022-01-08 19:20:00,277.0,359.0,4.8,15.9,22.9,46,783.5,0,123
2022-01-08 13:10:00,2022-01-08 19:10:00,275.0,343.0,4.9,11.7,22.8,45,783.6,0,135
2022-01-08 13:00:00,2022-01-08 19:00:00,299.0,316.0,6.4,14.5,22.7,46,783.9,0,123
2022-01-08 12:50:00,2022-01-08 18:50:00,71.0,137.0,4.5,9.9,22.4,47,784.1,0,123
2022-01-08 12:40:00,2022-01-08 18:40:00,90.0,314.0,4.1,13.4,22.1,47,784.2,0,102
2022-01-08 12:30:00,2022-01-08 18:30:00,284.0,296.0,7.7,14.3,22.1,47,784.3,0,94
2022-01-08 12:00:00,2022-01-08 18:00:00,285.0,310.0,4.1,9.2,21,50,784.9,0,78
2022-01-08 11:50:00,2022-01-08 17:50:00,129.0,337.0,3.6,7.8,20.5,52,785.1,0,79
2022-01-08 11:40:00,2022-01-08 17:40:00,262.0,273.0,4.2,6.9,20,54,785.3,0,81
2022-01-08 11:30:00,2022-01-08 17:30:00,103.0,119.0,2.7,7.1,19.8,54,785.4,0,89
2022-01-08 11:20:00,2022-01-08 17:20:00,133.0,240.0,2.5,7.5,19.4,55,785.6,0,74
2022-01-08 11:10:00,2022-01-08 17:10:00,258.0,311.0,4.8,8.7,18.9,56,785.7,0,68
2022-01-08 11:00:00,2022-01-08 17:00:00,278.0,314.0,4.4,6.6,18.5,58,785.8,0,68
2022-01-08 10:50:00,2022-01-08 16:50:00,298.0,97.0,3.6,7.1,18.2,59,785.9,0,67
2022-01-08 10:40:00,2022-01-08 16:40:00,172.0,260.0,2.8,7.3,17.9,60,786,0,66
2022-01-08 10:30:00,2022-01-08 16:30:00,213.0,323.0,2.5,4.9,17.5,60,786.1,0,64
2022-01-08 09:50:00,2022-01-08 15:50:00,31.0,113.0,2.8,6.4,15.9,63,786,0,57
2022-01-08 09:40:00,2022-01-08 15:40:00,324.0,355.0,2.2,4.1,15.6,63,785.9,0,54
2022-01-08 09:30:00,2022-01-08 15:30:00,346.0,346.0,2.9,4.9,15.2,63,785.9,0,53
2022-01-08 00:00:00,2022-01-08 06:00:00,219.0,253.0,2.4,4.8,11.5,71,783,0,0
2022-01-07 23:50:00,2022-01-08 05:50:00,236.0,250.0,2.7,4.1,11.8,70,783,0,0
2022-01-07 23:40:00,2022-01-08 05:40:00,242.0,274.0,3,5.9,12.1,69,783,0,0
2022-01-07 23:30:00,2022-01-08 05:30:00,263.0,287.0,2.2,3.5,12.2,69,783,0,0
2022-01-07 18:30:00,2022-01-08 00:30:00,261.0,273.0,10.7,31.1,20.3,44,782,0,0
2022-01-07 17:30:00,2022-01-07 23:30:00,185.0,234.0,2.1,4.9,21.2,48,781.1,0,2
2022-01-07 17:20:00,2022-01-07 23:20:00,175.0,354.0,1.9,4.8,21.6,47,780.9,0,6
2022-01-07 17:10:00,2022-01-07 23:10:00,155.0,260.0,1.9,3.9,21.8,46,780.7,0,10
2022-01-07 17:00:00,2022-01-07 23:00:00,144.0,225.0,1.9,7,22,46,780.7,0,19
2022-01-07 16:50:00,2022-01-07 22:50:00,173.0,245.0,1.9,4.9,22.2,45,780.7,0,30
2022-01-07 16:40:00,2022-01-07 22:40:00,162.0,330.0,2.1,4.3,22.5,45,780.7,0,44
2022-01-07 16:30:00,2022-01-07 22:30:00,172.0,299.0,2,3.9,22.8,45,780.6,0,53
2022-01-07 16:20:00,2022-01-07 22:20:00,183.0,336.0,2,4,23.1,45,780.5,0,75
2022-01-07 16:10:00,2022-01-07 22:10:00,188.0,174.0,2,4.4,23.3,45,780.3,0,119
2022-01-07 16:00:00,2022-01-07 22:00:00,159.0,217.0,2,3.2,23.4,45,780.3,0,122
2022-01-07 15:50:00,2022-01-07 21:50:00,169.0,323.0,2,4.3,23.6,45,780.3,0,126
2022-01-07 15:40:00,2022-01-07 21:40:00,170.0,222.0,2.1,4,24,45,780.3,0,161
2022-01-07 15:30:00,2022-01-07 21:30:00,177.0,232.0,2,5,24.1,45,780.3,0,180
2022-01-07 15:20:00,2022-01-07 21:20:00,196.0,254.0,2.6,6.7,24.2,44,780.3,0,184
2022-01-07 15:10:00,2022-01-07 21:10:00,127.0,170.0,2.3,6.7,24.2,43,780.3,0,186
2022-01-07 15:00:00,2022-01-07 21:00:00,120.0,97.0,2.6,7.4,24.1,43,780.4,0,181
2022-01-07 14:50:00,2022-01-07 20:50:00,103.0,189.0,2,4.7,24.3,42,780.6,0,186
2022-01-07 14:40:00,2022-01-07 20:40:00,139.0,131.0,1.7,2.7,24.3,43,780.7,0,214
2022-01-07 14:30:00,2022-01-07 20:30:00,117.0,62.0,2.1,5.2,23.9,43,780.8,0,198
2022-01-07 14:20:00,2022-01-07 20:20:00,8.0,352.0,4.7,7.4,23.6,43,780.9,0,183
2022-01-07 14:10:00,2022-01-07 20:10:00,338.0,343.0,5.5,8.7,23.4,44,780.9,0,166
2022-01-07 14:00:00,2022-01-07 20:00:00,318.0,325.0,6.3,9.7,23.5,44,781.1,0,169
2022-01-07 13:50:00,2022-01-07 19:50:00,29.0,65.0,4.3,8.3,23.7,43,781.2,0,178
2022-01-07 13:40:00,2022-01-07 19:40:00,30.0,314.0,5.3,11.4,23.4,45,781.4,0,169
2022-01-07 13:30:00,2022-01-07 19:30:00,322.0,346.0,5.6,10.4,23.4,46,781.6,0,166
2022-01-07 13:20:00,2022-01-07 19:20:00,335.0,355.0,4.1,7.2,23.3,46,781.8,0,181
2022-01-07 13:10:00,2022-01-07 19:10:00,79.0,348.0,4,9.4,23,46,782,0,291
2022-01-07 13:00:00,2022-01-07 19:00:00,96.0,95.0,3.5,8.9,22.5,48,782.2,0,135
2022-01-07 12:50:00,2022-01-07 18:50:00,60.0,95.0,4.3,9.8,22.5,50,782.3,0,138
2022-01-07 12:40:00,2022-01-07 18:40:00,103.0,93.0,3.1,6.8,22,52,782.5,0,115
2022-01-07 12:30:00,2022-01-07 18:30:00,94.0,357.0,3.1,11.1,21.7,52,782.6,0,92
2022-01-07 12:10:00,2022-01-07 18:10:00,91.0,93.0,3.3,11.9,21.6,53,782.9,0,96
2022-01-07 12:00:00,2022-01-07 18:00:00,93.0,249.0,3.4,9.4,21.1,54,783.1,0,100
2022-01-07 11:50:00,2022-01-07 17:50:00,20.0,34.0,2.8,5.4,20.8,54,783.3,0,98
2022-01-07 11:40:00,2022-01-07 17:40:00,75.0,237.0,4.2,11.2,20.7,55,783.4,0,88
2022-01-07 11:30:00,2022-01-07 17:30:00,184.0,259.0,2.3,6.4,20.2,57,783.5,0,87
2022-01-07 10:30:00,2022-01-07 16:30:00,41.0,104.0,4.5,7.9,17.6,63,783.9,0,60
2022-01-07 06:50:00,2022-01-07 12:50:00,250.0,261.0,1.7,2.4,9.1,89,782.6,0,0
2022-01-07 06:40:00,2022-01-07 12:40:00,215.0,240.0,2.6,4.1,9.1,89,782.5,0,0
2022-01-07 06:30:00,2022-01-07 12:30:00,212.0,232.0,2.3,3.6,9.3,89,782.4,0,0
2022-01-07 06:20:00,2022-01-07 12:20:00,203.0,236.0,2.2,3.6,9.3,89,782.4,0,0
2022-01-07 06:10:00,2022-01-07 12:10:00,49.0,270.0,1.5,2.3,9.3,89,782.3,0,0
2022-01-07 06:00:00,2022-01-07 12:00:00,159.0,278.0,1.6,4,9.4,89,782.2,0,0
2022-01-07 05:50:00,2022-01-07 11:50:00,242.0,280.0,2.6,4.5,9.5,89,782.2,0,0
2022-01-07 05:40:00,2022-01-07 11:40:00,245.0,267.0,3.1,5.3,9.4,89,782.2,0,0
2022-01-07 05:30:00,2022-01-07 11:30:00,282.0,329.0,2.8,4.8,9.3,89,782.1,0,0
2022-01-07 05:10:00,2022-01-07 11:10:00,228.0,275.0,1.9,3.4,9.5,89,781.9,0,0
2022-01-07 05:00:00,2022-01-07 11:00:00,301.0,318.0,3,4.7,9.4,89,781.9,0,0
2022-01-07 04:50:00,2022-01-07 10:50:00,30.0,353.0,2.1,3.8,9.4,89,781.9,0,0
2022-01-07 04:40:00,2022-01-07 10:40:00,121.0,251.0,1.5,2.1,9.6,88,781.9,0,0
2022-01-07 04:30:00,2022-01-07 10:30:00,226.0,261.0,2.4,4.4,9.8,88,781.8,0,0
2022-01-07 04:20:00,2022-01-07 10:20:00,182.0,222.0,2.1,4.1,9.9,88,781.7,0,0
2022-01-07 04:10:00,2022-01-07 10:10:00,225.0,242.0,2.2,3.6,10,88,781.7,0,0
2022-01-07 04:00:00,2022-01-07 10:00:00,141.0,163.0,1.8,3.4,9.9,88,781.6,0,0
2022-01-07 03:50:00,2022-01-07 09:50:00,146.0,208.0,1.6,2.4,9.9,88,781.6,0,0
2022-01-07 03:40:00,2022-01-07 09:40:00,194.0,264.0,1.7,2.6,10.1,87,781.7,0,0
2022-01-07 03:30:00,2022-01-07 09:30:00,177.0,93.0,2,4.6,10.2,87,781.7,0,0
2022-01-07 03:20:00,2022-01-07 09:20:00,273.0,276.0,2.5,5.8,10.2,87,781.7,0,0
2022-01-07 03:10:00,2022-01-07 09:10:00,286.0,327.0,2.2,3.9,10.3,86,781.8,0,0
2022-01-07 03:00:00,2022-01-07 09:00:00,141.0,92.0,1.6,3,10.7,86,781.8,0,0
2022-01-07 02:50:00,2022-01-07 08:50:00,323.0,308.0,2.3,4.4,10.7,85,781.8,0,0
2022-01-07 02:40:00,2022-01-07 08:40:00,307.0,356.0,3.1,4.8,11,85,781.9,0,0
2022-01-07 02:30:00,2022-01-07 08:30:00,211.0,242.0,2,4.7,11.4,85,781.9,0,0
2022-01-07 02:20:00,2022-01-07 08:20:00,101.0,204.0,1.8,2.9,11.5,85,782,0,0
2022-01-07 02:10:00,2022-01-07 08:10:00,223.0,228.0,2.1,3.4,11.9,84,782,0,0
2022-01-07 02:00:00,2022-01-07 08:00:00,208.0,233.0,2.4,4.4,12.1,83,782,0,0
2022-01-07 01:50:00,2022-01-07 07:50:00,218.0,249.0,3.3,6,12.2,82,782.1,0,0
2022-01-07 01:40:00,2022-01-07 07:40:00,249.0,277.0,3.9,5.9,11.6,85,782.1,0,0
2022-01-07 01:30:00,2022-01-07 07:30:00,255.0,315.0,2.9,4.6,11.8,85,782.1,0,0
2022-01-06 23:30:00,2022-01-07 05:30:00,65.0,283.0,2,3.9,14.4,79,782.5,0,0
2022-01-06 23:00:00,2022-01-07 05:00:00,175.0,216.0,1.9,4.3,15.1,76,782.6,0,0
2022-01-06 22:50:00,2022-01-07 04:50:00,162.0,227.0,1.8,3.4,15.3,75,782.5,0,0
2022-01-06 22:40:00,2022-01-07 04:40:00,79.0,321.0,2,4,15.8,73,782.5,0,0
2022-01-06 22:30:00,2022-01-07 04:30:00,291.0,283.0,4.2,9.4,16.1,72,782.4,0,0
2022-01-06 22:20:00,2022-01-07 04:20:00,274.0,295.0,6.3,8.9,16,72,782.4,0,0
2022-01-06 22:10:00,2022-01-07 04:10:00,266.0,273.0,5,8.3,15.9,72,782.5,0,0
2022-01-06 22:00:00,2022-01-07 04:00:00,259.0,343.0,2.8,4.5,16.3,73,782.4,0,0
2022-01-06 21:50:00,2022-01-07 03:50:00,274.0,276.0,3.5,5.2,16.7,69,782.3,0,0
2022-01-06 21:40:00,2022-01-07 03:40:00,244.0,244.0,3.5,6.3,16.7,69,782.1,0,0
2022-01-06 21:30:00,2022-01-07 03:30:00,241.0,276.0,3.7,6.7,16.7,69,781.8,0,0
2022-01-06 21:20:00,2022-01-07 03:20:00,214.0,247.0,3.3,5.8,16.7,68,781.6,0,0
2022-01-06 21:10:00,2022-01-07 03:10:00,32.0,34.0,4.9,8.8,16.8,66,781.4,0,0
2022-01-06 21:00:00,2022-01-07 03:00:00,55.0,95.0,2.6,7.2,17,67,781.3,0,0
2022-01-06 20:50:00,2022-01-07 02:50:00,95.0,201.0,3.3,7.6,17.4,66,781.4,0,0
2022-01-06 20:40:00,2022-01-07 02:40:00,137.0,227.0,1.7,3,17.6,65,781.4,0,0
2022-01-06 20:30:00,2022-01-07 02:30:00,196.0,230.0,3,6.3,17.9,62,781.2,0,2
2022-01-06 20:20:00,2022-01-07 02:20:00,206.0,270.0,3.3,8.3,18.2,59,781,0,3
2022-01-06 20:10:00,2022-01-07 02:10:00,346.0,357.0,5.7,12.8,18.3,57,780.8,0,4
2022-01-06 20:00:00,2022-01-07 02:00:00,32.0,74.0,10.3,23.4,17.8,58,781,0,1
2022-01-06 19:50:00,2022-01-07 01:50:00,66.0,75.0,13.9,30,16.9,62,781.4,0.2,0
2022-01-06 19:40:00,2022-01-07 01:40:00,28.0,58.0,7.8,23.9,16.7,65,781.5,0,4
2022-01-06 19:30:00,2022-01-07 01:30:00,88.0,189.0,3.4,11.5,16.3,66,781.4,0,0
2022-01-06 19:20:00,2022-01-07 01:20:00,124.0,336.0,3.8,12.5,15.9,69,781.2,0,0
2022-01-06 19:10:00,2022-01-07 01:10:00,53.0,60.0,4.7,8.4,16.6,69,781.4,0,0
2022-01-06 19:00:00,2022-01-07 01:00:00,211.0,234.0,3,5.9,17.3,67,781.2,0,0
2022-01-06 18:50:00,2022-01-07 00:50:00,214.0,297.0,4.8,17,17.7,65,781.1,0,0
2022-01-06 18:40:00,2022-01-07 00:40:00,233.0,281.0,8.6,24.7,18.5,62,780.7,0,1
2022-01-06 18:30:00,2022-01-07 00:30:00,215.0,301.0,5,22.1,18.5,61,780.2,0,6
2022-01-06 18:20:00,2022-01-07 00:20:00,181.0,242.0,2.7,9.2,17.8,65,779.9,0,3
2022-01-06 18:10:00,2022-01-07 00:10:00,211.0,287.0,3.3,7.9,17.6,65,779.9,0,0
2022-01-06 18:00:00,2022-01-07 00:00:00,182.0,221.0,4.1,13.1,18.2,60,779.8,0,0
2022-01-06 17:50:00,2022-01-06 23:50:00,228.0,302.0,11.9,48.5,16.8,68,779.5,0.6,0
2022-01-06 17:40:00,2022-01-06 23:40:00,223.0,274.0,6.3,22.5,17.6,69,779.4,0.4,0
2022-01-06 17:30:00,2022-01-06 23:30:00,286.0,338.0,11.8,29.5,21.5,54,779.1,0.2,0
2022-01-06 17:20:00,2022-01-06 23:20:00,285.0,304.0,6.4,13.2,22.8,46,778.8,0,0
2022-01-06 17:10:00,2022-01-06 23:10:00,297.0,318.0,8,13.2,23.2,45,778.8,0,1
